-9031.012695,-3399.909912
-3376.760254,-10100.864258
-30.265577,-1042.072266
-771.400269,-28.365234
-412.989685,-7018.437012
6116.701660,-15256.875000
-10914.294922,-12434.541016
-1081.912354,-929.974243
-811.982300,-924.450989
572.465393,3355.282227
7507.088379,1752.392212
-21004.576172,-20992.039062
-1985.621338,843.864441
987.644226,5839.806641
1639.514526,4.866619
3107.640137,2049.227539
-179935.609375,-103426.671875
-6073.514160,2985.730957
-1037.816284,-505.292938
-2300.054199,11609.106445
-857.296997,-1889.786865
-910.581970,224.098145
-584.695129,-4324.485352
-2099.650879,-891.298706
-432.785370,933.705750
1727.298950,175.695450
11406.494141,14104.852539
-6990.488281,7647.632812
1037.733276,865.822266
23292.968750,-37082.011719
3619.458252,-14915.479492
964.485291,831.659180
178.308395,112.529488
-7014.388672,-3386.259033
-22942.675781,-334.623932
-1130.028809,603.477417
-2676.955566,1720.975342
-612.982971,851.196350
-2058.251465,-399.040131
-4608.551270,-2405.830566
744.645325,-618.658081
26077.441406,4073.810059
-8809.331055,4837.247070
2461.638184,-5475.721191
380.910095,19.890039
326.124786,-1120.765015
1294.429810,233.764130
-4548.770020,4969.116211
578.979065,1278.987183
1002.089844,2567.132080
1584.757812,-1335.958618
-4090.869385,1055.533203
-1533.263428,7740.727051
378.797546,378.005737
-3791.084717,-6426.033203
-14083.521484,-636.266907
3244.140381,3452.713623
-90.075027,-59.547562
84.953758,5172.246582
250.922913,369.095215
17124.687500,6148.291504
-985.677429,1277.885254
-4423.561035,7818.137207
134.478668,-442.016144
-12153.753906,-5753.918457
-10520.019531,-4232.912598
-4994.636719,8217.937500
2874.425293,1099.961670
21507.884766,11296.341797
6435.666992,-6538.456543
16100133.000000,-7309290.500000
-657.441772,-5659.447266
-4599.032227,-4296.663574
181.002747,134.236877
-4792.009277,-2593.019775
8959.728516,3043.808838
-1867.638916,1176.898804
422.563538,-89.716675
-955.091553,-5349.759277
-1183.559448,3282.934570
13797.741211,-23042.677734
-8734.313477,-1598.713257
-954.314331,-20.149372
-4330.631348,-105.970535
12248.163086,-8310.336914
545.776855,-225.941910
-7780.497070,1684.684082
-592.565796,-94.343002
1465.396606,-1213.091187
-1184.450317,-0.166473
-763.183289,10491.042969
718.251526,2680.909180
-55.705433,-59.355103
25160.529297,29637.437500
624.541016,-758.706665
989.032288,-4071.382324
-1729.928955,-1080.627563
1814.980835,-4711.721680
-10562.131836,-5743.268066
2254.580078,1451.514648
4942.328125,4230.482422
11818.625000,8712.079102
290.068481,4472.215332
-770.131348,-5673.370117
-11812.815430,572.631470
2953.966553,-6848.981934
-743.396912,-546.448425
-8523.210938,-3559.948486
-2104.323730,2490.250000
5029.791016,859.571472
4419.208496,-1248.713989
-4214.605469,-4164.163574
-4398.954102,226.732468
-2214.114990,-3567.728760
4001.745850,14522.677734
-3590.068359,6007.362305
-1006.542419,1282.026123
3607.315430,5352.228516
-2108.290039,9246.990234
-749.167908,170.988586
38.921307,-8620.727539
-4741.958008,-1779.676514
-3791.251221,1389.780396
-1452.867920,518.968872
6411.731934,675.414490
3037.643066,12040.971680
189.160614,-2679.741699
-518.198242,-10.108981
-595.540527,5445.777832
8213.978516,-1373.483765
952.738770,1364.135620
-2805.338135,-9138.091797
13445.250000,3716.524414
-6977.130859,-7202.384766
64.053680,-1713.161621
5124.126465,82.105759
736.614380,-1169.389648
-10295.489258,-1130.235229
22063.361328,-1624.233032
18244.966797,-49205.597656
29017.617188,-34777.406250
-2356.770264,7420.402832
-900.765076,1223.578247
-17.612282,390.072296
57057.890625,64520.453125
8198.456055,-9119.394531
9084.687500,50765.437500
-2513.536621,2466.212891
7999.925293,5117.834961
-20354.601562,6605.664551
-2099.077393,8063.958496
312.256531,-1174.426270
1469.517700,12133.881836
-4003.470215,128.051773
-2483.716309,1869.338745
2034.673096,-787.141113
-3172.676270,1351.921875
-1686.323975,-1555.941162
-612.003174,-595.796448
-795.198120,-1393.119995
745.698364,152.149475
24588.380859,-46956.492188
-2984.996582,-3134.266602
-4137.423340,-1174.813110
370.741730,667.224854
-143979.234375,-44850.804688
10963.465820,8870.868164
1276.967041,-1440.478760
2686.889648,3706.087402
-5014.778320,-1705.724243
7413.676270,-804.704285
-5873.360352,-7014.717773
11694.309570,8321.768555
-1518.462158,-2043.752319
-65267.160156,384.069733
-84.286652,2052.420654
-258.242401,3286.607422
18299.208984,-869.751648
13643.790039,-5641.767578
2190.989990,41.246994
465.942566,-1292.370483
1562.219849,68550.453125
-114.989845,10578.321289
158.251404,36.897884
-5364.991211,2538.144043
4754.668945,1090.974731
-1382.935669,-61.949749
-5416.747070,4733.461426
-3953.973877,-12569.302734
-4059.265137,3434.062256
-16880.390625,-2352.925781
4292.289062,2165.901611
4700.868164,-4295.070801
-625.340088,-2679.295410
-1451.079712,-3208.345215
-19283.306641,-2473.630859
221.097168,-417.242828
255.206589,-53.865917
1868.268311,-6170.137695
2692.882324,4536.158203
-9144.383789,2013.943481
-336.638031,-1701.405762
-335.871582,-7.697470
7815.379395,-2154.753906
3481.528809,-626.734863
5915.164551,-994.902954
-1178.213379,-1112.053711
-141.895706,1670.485718
-10130.840820,5059.153320
2536.209229,387.565155
-3041.397217,2958.862305
711.470215,1586.808838
13297.935547,11901.117188
13074.082031,-3271.772217
247.361710,-60.878841
-1873.268066,-376.106934
45.279922,619.782654
-1371.438843,268.009094
-322.874939,-1005.742004
4490.295898,1446.660645
10871.110352,7960.890137
-219.158569,-2949.967285
15775.249023,-26387.998047
1261.464600,-7507.793945
4893.456543,2480.834961
2795.858643,-18127.167969
8899.375977,224.056046
1381.627075,-321.174103
-940.880493,845.033508
2395.166748,-8294.887695
9541.093750,7143.731445
-2292.878174,-16233.771484
30168.654297,-21964.992188
4503.930664,72243.804688
-1529.770386,75.687469
-13742.834961,861.821045
-11524.247070,8812.648438
-9672.518555,4922.133789
1541388.375000,1560561.375000
9694.889648,7698.788086
299.318024,-61.322613
-131.962753,96.333672
-8.121346,6473.487305
-261.780121,-5170.142578
4274.364746,-3525.721680
262.037598,118.795128
-2609.161133,-2368.124023
-32578.345703,10679.734375
4764.040527,-437.556549
4703669.000000,7829374.500000
-7484.978516,5118.501953
-42.698505,-1586.844482
15266.069336,1366.062012
-3983.858887,370.357208
1906.042236,2179.589844
-3547.794434,-540.260254
4920.422852,-1275.969482
-235.593628,7.737576
-4323.130859,-2326.240234
-3885.667480,-1983.517578
4538.269043,-3647.383789
503.542877,2501.781738
-5137.423340,-5047.627930
6992.065918,-10957.125000
